image_name,left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y
3785.jpg,68,46,36,34
3786.jpg,65,35,35,35
3787.jpg,67,37,30,37
3788.jpg,66,35,30,39
3789.jpg,62,34,29,37
3790.jpg,63,35,30,36
3791.jpg,69,36,31,38
3792.jpg,68,38,30,40
3793.jpg,63,36,29,33
3794.jpg,68,36,32,38
3795.jpg,55,41,25,40
3796.jpg,69,42,32,40
3797.jpg,69,33,31,36
3798.jpg,69,32,23,36
3799.jpg,70,33,36,41
3800.jpg,71,35,29,36
3801.jpg,67,36,31,38
3802.jpg,66,37,29,37
3803.jpg,69,37,24,43
3804.jpg,68,41,31,36
3805.jpg,68,40,31,36
3806.jpg,69,41,32,38
3807.jpg,69,33,30,36
3808.jpg,65,35,34,37
3809.jpg,68,37,30,39
3810.jpg,67,40,32,37
3811.jpg,67,33,33,38
3812.jpg,68,40,34,37
3813.jpg,69,33,30,38
3814.jpg,65,37,30,37
3815.jpg,70,40,30,40
3816.jpg,63,34,32,37
3817.jpg,71,39,35,34
3818.jpg,64,37,34,37
3819.jpg,64,35,29,37
3820.jpg,68,36,33,38
3821.jpg,69,38,32,37
3822.jpg,67,38,30,35
3823.jpg,68,35,33,37
3824.jpg,73,30,28,27
3825.jpg,70,38,29,38
3826.jpg,68,42,34,37
3827.jpg,65,37,32,36
3828.jpg,66,42,34,34
3829.jpg,66,39,34,37
3830.jpg,66,39,31,37
3831.jpg,66,37,31,39
3832.jpg,68,34,32,41
3833.jpg,68,31,27,38
3834.jpg,64,40,36,34
3835.jpg,67,35,27,32
3836.jpg,65,32,32,41
3837.jpg,65,29,30,41
3838.jpg,44,42,21,44
3839.jpg,69,38,32,38
3840.jpg,70,34,29,40
3841.jpg,66,31,31,40
3842.jpg,68,39,29,36
3843.jpg,67,34,31,37
3844.jpg,66,39,27,37
3845.jpg,65,41,32,38
3846.jpg,68,38,30,36
3847.jpg,69,39,32,39
3848.jpg,69,40,33,40
3849.jpg,66,33,30,40
3850.jpg,68,38,29,36
3851.jpg,65,33,29,40
3852.jpg,65,39,32,41
3853.jpg,66,38,29,36
3854.jpg,65,36,28,34
3855.jpg,60,33,23,39
3856.jpg,71,39,28,35
3857.jpg,71,36,29,35
3858.jpg,67,36,31,37
3859.jpg,68,38,31,37
3860.jpg,67,37,31,38
3861.jpg,69,39,30,36
3862.jpg,66,37,28,37
3863.jpg,65,38,36,38
3864.jpg,65,36,34,36
3865.jpg,68,38,29,38
3866.jpg,63,37,32,38
3867.jpg,65,37,30,36
3868.jpg,64,37,33,34
3869.jpg,68,37,32,38
3870.jpg,61,42,35,40
3871.jpg,61,39,28,36
3872.jpg,38,38,8,44
3873.jpg,64,40,31,37
3874.jpg,65,39,29,40
3875.jpg,68,40,30,36
3876.jpg,66,38,32,37
3877.jpg,60,37,31,40
3878.jpg,64,37,33,38
3879.jpg,65,39,34,39
3880.jpg,67,38,29,37
3881.jpg,65,40,32,36
3882.jpg,68,39,32,38
3883.jpg,64,36,29,36
3884.jpg,64,36,29,39
3885.jpg,65,40,32,38
3886.jpg,66,36,29,41
3887.jpg,59,37,36,40
3888.jpg,67,40,31,37
3889.jpg,65,38,32,37
3890.jpg,67,37,31,41
3891.jpg,64,33,29,40
3892.jpg,65,35,30,39
3893.jpg,63,35,28,37
3894.jpg,67,38,28,40
3895.jpg,69,40,27,43
3896.jpg,62,39,30,41
3897.jpg,69,39,31,39
3898.jpg,71,39,31,37
3899.jpg,68,40,30,38
3900.jpg,65,38,28,40
3901.jpg,66,34,29,39
3902.jpg,64,33,30,39
3903.jpg,67,33,30,36
3904.jpg,67,37,31,35
3905.jpg,67,34,33,37
3906.jpg,68,37,30,39
3907.jpg,67,34,31,37
3908.jpg,65,33,31,40
3909.jpg,67,35,29,30
3910.jpg,62,31,30,43
3911.jpg,69,37,30,34
3912.jpg,66,35,31,39
3913.jpg,66,37,32,38
3914.jpg,64,34,30,38
3915.jpg,63,36,34,41
3916.jpg,66,39,33,39
3917.jpg,65,40,31,35
3918.jpg,71,35,30,38
3919.jpg,64,38,31,38
3920.jpg,66,36,31,35
3921.jpg,66,36,33,35
3922.jpg,66,31,39,32
3923.jpg,66,37,35,35
3924.jpg,65,39,31,36
3925.jpg,65,39,33,42
3926.jpg,65,35,30,38
3927.jpg,73,41,41,38
3928.jpg,70,38,31,37
3929.jpg,71,35,29,36
3930.jpg,63,36,30,40
3931.jpg,66,40,28,39
3932.jpg,67,38,31,38
3933.jpg,67,40,26,40
3934.jpg,68,45,34,35
3935.jpg,66,34,31,34
3936.jpg,66,39,30,38
3937.jpg,64,32,33,37
3938.jpg,66,39,31,36
3939.jpg,63,37,30,37
3940.jpg,67,37,29,35
3941.jpg,62,30,29,34
3942.jpg,68,38,30,38
3943.jpg,68,42,31,37
3944.jpg,62,31,27,32
3945.jpg,66,37,28,37
3946.jpg,68,36,29,39
3947.jpg,67,35,29,39
3948.jpg,68,40,27,34
3949.jpg,66,37,28,36
3950.jpg,65,35,30,36
3951.jpg,66,39,30,38
3952.jpg,66,36,29,35
3953.jpg,67,41,33,38
3954.jpg,65,36,29,36
3955.jpg,72,37,25,35
3956.jpg,66,40,31,38
3957.jpg,72,36,32,37
3958.jpg,67,39,29,36
3959.jpg,65,37,34,39
3960.jpg,67,39,32,37
3961.jpg,65,36,29,39
3962.jpg,70,40,29,40
3963.jpg,70,41,33,36
3964.jpg,69,35,30,34
3965.jpg,68,40,32,36
3966.jpg,70,42,31,39
3967.jpg,64,36,30,35
3968.jpg,66,36,27,37
3969.jpg,59,34,26,37
3970.jpg,49,44,29,45
3971.jpg,63,37,32,39
3972.jpg,66,44,30,39
3973.jpg,68,40,33,36
3974.jpg,66,38,31,38
3975.jpg,68,35,29,40
3976.jpg,68,40,30,39
3977.jpg,69,41,27,37
3978.jpg,65,33,32,34
3979.jpg,68,33,26,38
3980.jpg,64,38,32,38
3981.jpg,66,34,30,38
3982.jpg,72,39,32,38
3983.jpg,65,38,34,38
3984.jpg,65,37,28,39
3985.jpg,65,38,33,40
3986.jpg,62,35,32,40
3987.jpg,66,36,30,41
3988.jpg,65,42,28,37
3989.jpg,65,34,27,40
3990.jpg,67,38,31,38
3991.jpg,63,38,33,37
3992.jpg,66,38,33,38
3993.jpg,67,39,32,37
3994.jpg,68,37,30,38
3995.jpg,68,39,31,37
3996.jpg,65,36,27,41
3997.jpg,63,37,31,41
3998.jpg,66,39,31,39
3999.jpg,66,38,29,37
4000.jpg,66,37,32,37
4001.jpg,66,35,30,36
4002.jpg,67,40,31,31
4003.jpg,67,39,31,33
4004.jpg,68,33,27,41
4005.jpg,67,37,29,36
4006.jpg,66,40,30,42
4007.jpg,65,38,30,35
4008.jpg,65,38,28,34
4009.jpg,66,37,34,38
4010.jpg,67,37,30,36
4011.jpg,68,38,28,37
4012.jpg,65,42,31,39
4013.jpg,64,31,30,40
4014.jpg,64,37,28,40
4015.jpg,67,35,28,38
4016.jpg,69,37,32,38
4017.jpg,69,40,30,37
4018.jpg,65,37,29,40
4019.jpg,64,37,30,35
4020.jpg,67,34,27,35
4021.jpg,68,36,30,38
4022.jpg,69,35,28,40
4023.jpg,68,36,29,34
4024.jpg,68,39,26,35
4025.jpg,68,36,30,39
4026.jpg,67,35,34,40
4027.jpg,67,33,27,33
4028.jpg,68,34,31,33
4029.jpg,67,36,32,35
4030.jpg,68,37,29,38
4031.jpg,66,37,29,38
4032.jpg,68,37,27,34
4033.jpg,67,36,27,44
4034.jpg,71,36,28,30
4035.jpg,70,36,29,35
4036.jpg,66,37,31,36
4037.jpg,70,38,29,38
4038.jpg,69,34,33,39
4039.jpg,65,40,31,39
4040.jpg,61,37,26,44
4041.jpg,67,38,31,42
4042.jpg,64,34,31,39
4043.jpg,66,35,30,39
4044.jpg,68,34,32,37
4045.jpg,65,37,31,36
4046.jpg,67,37,33,37
4047.jpg,66,37,31,37
4048.jpg,61,35,26,40
4049.jpg,68,39,32,31
4050.jpg,63,42,31,37
4051.jpg,71,39,30,35
4052.jpg,62,39,35,40
4053.jpg,66,40,29,36
4054.jpg,66,36,30,37
4055.jpg,65,38,29,37
4056.jpg,66,33,26,39
4057.jpg,65,38,32,36
4058.jpg,68,39,30,38
4059.jpg,67,40,32,39
4060.jpg,68,35,33,40
4061.jpg,63,35,31,43
4062.jpg,65,41,32,41
4063.jpg,65,36,29,41
4064.jpg,67,38,34,42
4065.jpg,65,40,31,38
4066.jpg,68,38,30,38
4067.jpg,67,41,32,39
4068.jpg,69,38,30,36
4069.jpg,65,38,29,38
4070.jpg,64,38,31,41
4071.jpg,66,38,30,37
4072.jpg,65,38,31,38
4073.jpg,66,40,31,37
4074.jpg,65,40,33,42
4075.jpg,69,35,28,35
4076.jpg,66,40,33,41
4077.jpg,65,35,31,37
4078.jpg,55,44,29,40
4079.jpg,65,33,30,37
4080.jpg,65,36,28,38
4081.jpg,67,35,28,34
4082.jpg,65,39,30,40
4083.jpg,64,38,34,39
4084.jpg,62,37,35,36
4085.jpg,70,32,30,33
4086.jpg,66,36,26,39
4087.jpg,64,38,31,39
4088.jpg,69,37,30,36
4089.jpg,67,38,36,39
4090.jpg,70,40,29,34
4091.jpg,67,37,28,40
4092.jpg,66,38,33,39
4093.jpg,65,39,33,37
4094.jpg,67,39,34,38
4095.jpg,64,33,34,42
4096.jpg,66,27,25,42
4097.jpg,67,36,31,37
4098.jpg,65,36,28,38
4099.jpg,66,39,30,37
4100.jpg,66,37,33,47
4101.jpg,69,37,29,37
4102.jpg,65,38,33,39
4103.jpg,69,37,33,37
4104.jpg,68,40,33,38
4105.jpg,64,43,27,41
4106.jpg,69,38,31,36
4107.jpg,60,34,32,41
4108.jpg,66,38,31,37
4109.jpg,66,39,31,35
4110.jpg,66,35,30,38
4111.jpg,68,32,27,38
4112.jpg,67,33,27,33
4113.jpg,67,35,32,40
4114.jpg,67,42,29,39
4115.jpg,67,38,30,37
4116.jpg,68,43,28,41
4117.jpg,69,38,32,35
4118.jpg,65,36,29,36
4119.jpg,61,34,32,43
4120.jpg,67,38,28,39
4121.jpg,64,40,32,44
4122.jpg,67,40,29,43
4123.jpg,67,36,27,38
4124.jpg,67,34,29,40
4125.jpg,60,35,36,35
4126.jpg,62,34,30,33
4127.jpg,65,39,31,37
4128.jpg,66,38,32,40
4129.jpg,62,41,36,39
4130.jpg,67,39,26,39
4131.jpg,65,36,28,35
4132.jpg,67,36,33,38
4133.jpg,66,38,28,37
4134.jpg,65,39,29,35
4135.jpg,66,33,26,43
4136.jpg,75,34,29,35
4137.jpg,67,39,28,40
4138.jpg,67,38,27,40
4139.jpg,67,38,27,36
4140.jpg,67,35,26,38
4141.jpg,66,35,26,38
4142.jpg,60,43,24,47
4143.jpg,66,36,29,36
4144.jpg,69,38,30,35
4145.jpg,66,36,26,37
4146.jpg,63,36,31,37
4147.jpg,65,33,28,38
4148.jpg,62,38,32,38
4149.jpg,68,38,30,36
4150.jpg,68,34,28,42
4151.jpg,66,39,31,38
4152.jpg,67,37,32,40
4153.jpg,64,33,32,35
4154.jpg,64,37,28,39
4155.jpg,66,36,28,38
4156.jpg,65,39,29,42
4157.jpg,67,36,29,37
4158.jpg,69,37,28,38
4159.jpg,68,40,27,33
4160.jpg,66,41,32,34
4161.jpg,67,45,28,37
4162.jpg,59,34,23,37
4163.jpg,68,40,28,40
4164.jpg,45,44,4,54
4165.jpg,66,38,29,32
4166.jpg,67,38,27,41
4167.jpg,69,39,28,35
4168.jpg,64,34,30,41
4169.jpg,67,38,29,38
4170.jpg,68,40,29,40
4171.jpg,66,38,31,40
4172.jpg,68,41,32,36
4173.jpg,66,36,29,37
4174.jpg,67,37,28,38
4175.jpg,69,41,34,40
4176.jpg,66,37,31,40
4177.jpg,66,38,29,39
4178.jpg,65,38,30,33
4179.jpg,66,34,30,38
4180.jpg,67,36,29,40
4181.jpg,65,40,36,38
4182.jpg,69,42,31,36
4183.jpg,67,36,28,37
4184.jpg,59,39,30,40
4185.jpg,69,40,30,37
4186.jpg,69,38,32,34
4187.jpg,65,37,36,36
4188.jpg,69,41,31,43
4189.jpg,64,36,27,38
4190.jpg,66,35,30,38
4191.jpg,69,38,28,37
4192.jpg,69,35,27,37
4193.jpg,68,37,32,37
4194.jpg,68,45,28,44
4195.jpg,65,30,31,37
4196.jpg,66,35,30,40
4197.jpg,68,38,26,40
4198.jpg,70,34,28,40
4199.jpg,70,37,26,39
4200.jpg,73,37,34,42
4201.jpg,67,30,26,38
4202.jpg,69,40,33,35
4203.jpg,67,36,29,40
4204.jpg,67,31,31,39
4205.jpg,67,37,29,37
4206.jpg,66,36,28,44
4207.jpg,64,39,32,40
4208.jpg,70,40,29,38
4209.jpg,67,33,29,38
4210.jpg,69,40,31,36
4211.jpg,66,36,30,37
4212.jpg,69,37,28,41
4213.jpg,69,39,28,34
4214.jpg,69,40,31,33
4215.jpg,66,36,31,41
4216.jpg,69,44,34,36
4217.jpg,62,39,29,39
4218.jpg,69,35,30,36
4219.jpg,68,38,28,33
4220.jpg,67,35,31,36
4221.jpg,62,30,26,38
4222.jpg,68,40,27,37
4223.jpg,68,38,29,36
4224.jpg,65,37,26,38
4225.jpg,66,36,27,41
4226.jpg,71,34,31,35
4227.jpg,69,37,30,37
4228.jpg,67,39,28,36
4229.jpg,68,42,29,39
4230.jpg,69,38,27,35
4231.jpg,67,37,31,34
4232.jpg,62,33,31,42
4233.jpg,68,40,29,38
4234.jpg,65,38,31,37
4235.jpg,70,41,33,37
4236.jpg,63,35,31,39
4237.jpg,69,40,33,31
4238.jpg,67,38,30,39
4239.jpg,68,36,29,36
4240.jpg,63,30,28,40
4241.jpg,66,40,32,39
4242.jpg,65,39,33,40
4243.jpg,65,47,31,44
4244.jpg,72,37,30,38
4245.jpg,66,43,33,38
4246.jpg,70,37,29,37
4247.jpg,94,68,85,68
4248.jpg,65,38,31,38
4249.jpg,66,36,28,34
4250.jpg,63,39,34,37
4251.jpg,67,35,28,37
4252.jpg,65,34,26,40
4253.jpg,68,40,28,35
4254.jpg,68,40,32,36
4255.jpg,67,37,31,44
4256.jpg,66,41,34,35
4257.jpg,69,38,31,32
4258.jpg,66,37,34,37
4259.jpg,56,36,30,39
4260.jpg,69,34,32,36
4261.jpg,69,40,31,37
4262.jpg,64,45,35,37
4263.jpg,70,41,31,39
4264.jpg,67,40,30,38
4265.jpg,64,33,31,36
4266.jpg,65,37,29,37
4267.jpg,62,36,28,42
4268.jpg,78,43,31,40
4269.jpg,69,37,32,37
4270.jpg,67,36,27,41
4271.jpg,64,39,30,32
4272.jpg,67,37,27,39
4273.jpg,64,34,27,36
4274.jpg,65,36,28,39
4275.jpg,67,36,31,41
4276.jpg,68,37,30,39
4277.jpg,64,33,31,45
4278.jpg,66,35,26,37
4279.jpg,69,37,27,35
4280.jpg,67,38,30,37
4281.jpg,73,40,31,37
4282.jpg,68,36,33,39
4283.jpg,66,37,29,40
4284.jpg,72,34,27,32
4285.jpg,66,38,29,40
4286.jpg,65,32,24,35
4287.jpg,68,38,30,38
4288.jpg,65,38,30,44
4289.jpg,66,40,29,38
4290.jpg,66,40,30,41
4291.jpg,65,33,28,42
4292.jpg,64,38,30,37
4293.jpg,66,37,31,36
4294.jpg,69,42,28,37
4295.jpg,68,39,25,40
4296.jpg,65,38,30,37
4297.jpg,69,42,29,41
4298.jpg,66,38,28,40
4299.jpg,54,41,19,44
4300.jpg,69,36,28,36
4301.jpg,64,37,28,39
4302.jpg,67,42,26,38
4303.jpg,66,37,28,39
4304.jpg,67,36,30,36
4305.jpg,64,35,33,38
4306.jpg,69,38,27,35
4307.jpg,66,35,31,37
4308.jpg,66,42,30,36
4309.jpg,64,36,30,36
4310.jpg,69,42,33,39
4311.jpg,72,41,29,38
4312.jpg,69,40,33,35
4313.jpg,68,33,29,38
4314.jpg,67,35,25,35
4315.jpg,65,37,27,36
4316.jpg,68,34,30,38
4317.jpg,68,35,30,36
4318.jpg,69,37,26,39
4319.jpg,67,37,28,39
4320.jpg,64,37,27,37
4321.jpg,70,37,30,39
4322.jpg,65,35,33,35
4323.jpg,69,34,29,40
4324.jpg,68,41,29,38
4325.jpg,70,44,29,36
4326.jpg,69,40,31,36
4327.jpg,65,39,32,36
4328.jpg,65,37,30,40
4329.jpg,74,38,29,42
4330.jpg,66,39,30,38
4331.jpg,65,38,34,36
4332.jpg,66,39,31,35
4333.jpg,67,37,29,39
4334.jpg,66,34,29,40
4335.jpg,68,39,29,36
4336.jpg,65,37,25,39
4337.jpg,67,35,30,37
4338.jpg,64,38,27,38
4339.jpg,67,38,31,38
4340.jpg,70,40,31,33
4341.jpg,71,35,33,42
4342.jpg,65,37,29,37
4343.jpg,50,42,21,36
4344.jpg,66,33,28,40
4345.jpg,69,40,26,37
4346.jpg,66,37,32,40
4347.jpg,71,44,34,31
4348.jpg,69,38,31,35
4349.jpg,67,36,30,37
4350.jpg,69,34,29,38
4351.jpg,68,39,30,37
4352.jpg,65,40,32,35
4353.jpg,69,39,32,36
4354.jpg,67,41,29,42
4355.jpg,73,37,26,30
4356.jpg,66,38,30,38
4357.jpg,68,36,28,34
4358.jpg,63,39,31,41
4359.jpg,69,35,28,35
4360.jpg,67,39,31,38
4361.jpg,64,41,30,41
4362.jpg,65,42,32,35
4363.jpg,66,36,28,39
4364.jpg,68,37,30,39
4365.jpg,68,39,31,40
4366.jpg,64,35,23,39
4367.jpg,69,37,30,37
4368.jpg,64,35,29,34
4369.jpg,71,40,31,33
4370.jpg,65,36,30,40
4371.jpg,68,34,29,38
4372.jpg,60,35,27,37
4373.jpg,65,37,29,34
4374.jpg,70,38,30,38
4375.jpg,69,37,30,39
4376.jpg,65,35,30,39
4377.jpg,71,36,27,34
4378.jpg,69,36,29,38
4379.jpg,65,38,30,39
4380.jpg,69,37,33,36
4381.jpg,66,40,29,39
4382.jpg,66,33,31,35
4383.jpg,68,37,29,36
4384.jpg,68,38,31,40
4385.jpg,68,43,32,39
4386.jpg,69,40,28,39
4387.jpg,66,41,30,37
4388.jpg,68,39,30,36
4389.jpg,69,38,29,38
4390.jpg,68,39,30,37
4391.jpg,65,39,31,40
4392.jpg,70,38,28,39
4393.jpg,74,41,30,31
4394.jpg,70,40,29,41
4395.jpg,71,39,26,38
4396.jpg,69,42,33,37
4397.jpg,64,33,28,37
4398.jpg,66,37,31,34
4399.jpg,61,36,31,37
4400.jpg,65,36,28,39
4401.jpg,72,40,30,37
4402.jpg,68,40,29,34
4403.jpg,67,40,32,38
4404.jpg,69,38,35,38
4405.jpg,66,40,31,36
4406.jpg,67,35,30,36
4407.jpg,70,35,28,35
4408.jpg,69,37,24,35
4409.jpg,69,39,36,35
4410.jpg,70,39,29,37
4411.jpg,64,32,28,44
4412.jpg,70,39,33,32
4413.jpg,64,39,30,38
4414.jpg,69,39,27,35
4415.jpg,69,36,34,37
4416.jpg,69,38,29,34
4417.jpg,69,37,29,38
4418.jpg,68,37,30,39
4419.jpg,64,39,30,42
4420.jpg,65,34,24,39
4421.jpg,64,37,29,40
4422.jpg,68,36,30,36
4423.jpg,68,39,29,36
4424.jpg,67,39,28,36
4425.jpg,62,35,27,41
4426.jpg,70,36,26,33
4427.jpg,67,39,28,48
4428.jpg,69,42,32,31
4429.jpg,73,35,23,38
4430.jpg,66,36,30,40
4431.jpg,71,42,34,37
4432.jpg,67,37,30,38
4433.jpg,67,37,30,37
4434.jpg,66,38,29,41
4435.jpg,71,41,33,39
4436.jpg,67,39,32,39
4437.jpg,68,36,30,39
4438.jpg,66,47,34,40
4439.jpg,66,39,31,38
4440.jpg,63,34,26,39
4441.jpg,67,33,30,41
4442.jpg,67,39,28,36
4443.jpg,68,36,26,35
4444.jpg,67,44,27,32
4445.jpg,69,34,31,35
4446.jpg,64,37,24,36
4447.jpg,67,35,30,35
4448.jpg,65,39,30,38
4449.jpg,65,30,32,38
4450.jpg,70,38,38,36
4451.jpg,66,34,32,42
4452.jpg,66,36,30,41
4453.jpg,68,35,27,36
4454.jpg,73,34,24,36
4455.jpg,66,35,29,34
4456.jpg,66,38,30,35
4457.jpg,68,39,31,38
4458.jpg,65,36,30,38
4459.jpg,69,36,29,39
4460.jpg,65,41,29,40
4461.jpg,66,38,26,41
4462.jpg,65,33,27,33
4463.jpg,66,35,27,40
4464.jpg,43,40,17,47
4465.jpg,64,40,31,39
4466.jpg,68,74,46,74
4467.jpg,68,39,29,41
4468.jpg,69,43,35,41
4469.jpg,68,34,24,37
4470.jpg,65,37,28,40
4471.jpg,70,39,29,37
4472.jpg,72,30,24,39
4473.jpg,49,45,30,44
4474.jpg,42,49,28,49
4475.jpg,69,49,28,38
4476.jpg,67,38,31,40
4477.jpg,69,44,35,33
4478.jpg,63,38,32,37
4479.jpg,61,40,32,40
4480.jpg,68,32,30,37
4481.jpg,71,36,28,39
4482.jpg,65,40,32,38
4483.jpg,64,35,32,32
4484.jpg,72,36,28,39
4485.jpg,66,43,30,39
4486.jpg,67,37,33,37
4487.jpg,68,43,31,40
4488.jpg,69,41,28,39
4489.jpg,66,38,31,38
4490.jpg,62,37,33,35
4491.jpg,64,36,29,40
4492.jpg,68,36,30,35
4493.jpg,64,38,36,38
4494.jpg,63,33,25,43
4495.jpg,68,36,32,39
4496.jpg,66,39,29,42
4497.jpg,65,37,26,43
4498.jpg,67,38,31,37
4499.jpg,66,37,31,40
4500.jpg,68,35,28,36
4501.jpg,66,35,29,39
4502.jpg,64,36,30,38
4503.jpg,68,36,31,39
4504.jpg,64,36,28,40
4505.jpg,67,40,30,39
4506.jpg,65,39,27,37
4507.jpg,61,30,24,41
4508.jpg,65,38,29,37
4509.jpg,69,35,27,38
4510.jpg,66,38,30,40
4511.jpg,70,36,28,36
4512.jpg,67,43,31,37
4513.jpg,70,41,29,38
4514.jpg,67,38,28,38
4515.jpg,68,42,34,37
4516.jpg,69,32,30,39
4517.jpg,64,42,31,37
4518.jpg,67,37,30,39
4519.jpg,67,37,29,35
4520.jpg,68,36,30,37
4521.jpg,66,34,27,38
4522.jpg,75,34,29,37
4523.jpg,69,40,29,36
4524.jpg,67,40,30,41
4525.jpg,67,40,31,35
4526.jpg,68,38,30,35
4527.jpg,64,39,32,39
4528.jpg,63,32,26,39
4529.jpg,67,37,28,38
4530.jpg,64,40,30,36
4531.jpg,66,33,25,43
4532.jpg,64,38,30,39
4533.jpg,69,39,29,36
4534.jpg,66,39,32,39
4535.jpg,67,40,31,38
4536.jpg,67,39,32,38
4537.jpg,67,38,28,40
4538.jpg,67,40,32,36
4539.jpg,68,36,33,37
4540.jpg,66,39,27,39
4541.jpg,67,43,31,40
4542.jpg,65,38,32,36
4543.jpg,65,42,29,36
4544.jpg,69,38,28,35
4545.jpg,69,38,30,34
4546.jpg,65,35,29,36
4547.jpg,69,37,29,39
4548.jpg,62,35,27,38
4549.jpg,70,34,32,40
4550.jpg,70,37,30,39
4551.jpg,66,41,34,41
4552.jpg,71,35,31,39
4553.jpg,68,38,31,38
4554.jpg,68,40,25,37
4555.jpg,67,38,30,39
4556.jpg,66,37,30,36
4557.jpg,66,38,30,41
4558.jpg,67,46,33,41
4559.jpg,64,41,28,41
4560.jpg,66,36,34,33
4561.jpg,60,38,33,38
4562.jpg,75,36,29,34
4563.jpg,66,40,33,39
4564.jpg,62,39,28,41
4565.jpg,68,42,32,36
4566.jpg,66,39,32,38
4567.jpg,71,42,27,40
4568.jpg,66,38,27,39
4569.jpg,67,38,32,37
4570.jpg,70,36,23,35
4571.jpg,68,41,29,35
4572.jpg,66,40,30,40
4573.jpg,65,37,31,39
4574.jpg,69,35,26,34
4575.jpg,72,36,29,34
4576.jpg,67,43,28,37
4577.jpg,63,37,29,39
4578.jpg,70,39,36,34
4579.jpg,71,39,31,38
4580.jpg,67,38,31,39
4581.jpg,69,38,31,36
4582.jpg,66,38,30,40
4583.jpg,64,35,28,43
4584.jpg,70,38,27,38
4585.jpg,52,40,37,40
4586.jpg,67,39,30,38
4587.jpg,63,34,31,39
4588.jpg,65,38,29,38
4589.jpg,67,36,30,36
4590.jpg,68,37,30,39
4591.jpg,67,35,29,34
4592.jpg,68,37,28,37
4593.jpg,72,36,27,36
4594.jpg,68,39,33,29
4595.jpg,68,38,29,36
4596.jpg,69,37,30,35
4597.jpg,67,39,30,39
4598.jpg,69,31,25,35
4599.jpg,68,36,28,38
4600.jpg,66,36,30,40
4601.jpg,64,38,29,38
4602.jpg,67,40,29,36
4603.jpg,67,40,31,37
4604.jpg,67,37,26,42
4605.jpg,65,35,29,39
4606.jpg,67,32,25,37
4607.jpg,65,35,23,42
4608.jpg,67,40,31,31
4609.jpg,67,35,29,41
4610.jpg,66,35,34,39
4611.jpg,65,34,28,41
4612.jpg,66,39,31,39
4613.jpg,69,37,25,36
4614.jpg,68,38,29,34
4615.jpg,70,39,31,38
4616.jpg,71,39,40,34
4617.jpg,68,36,26,38
4618.jpg,71,34,33,35
4619.jpg,64,41,30,36
4620.jpg,64,47,29,47
4621.jpg,69,41,31,38
4622.jpg,67,34,32,36
4623.jpg,64,36,31,42
4624.jpg,62,37,35,38
4625.jpg,63,39,30,39
4626.jpg,68,37,31,37
4627.jpg,64,40,29,36
4628.jpg,69,40,31,41
4629.jpg,68,47,32,35
4630.jpg,70,40,28,38
4631.jpg,67,39,33,37
4632.jpg,67,38,28,37
4633.jpg,66,40,30,39
4634.jpg,67,38,33,38
4635.jpg,66,34,31,40
4636.jpg,67,38,29,39
4637.jpg,64,36,24,37
4638.jpg,67,40,31,40
4639.jpg,69,39,34,38
4640.jpg,66,41,30,36
4641.jpg,61,36,32,39
4642.jpg,67,38,28,41
4643.jpg,67,38,29,39
4644.jpg,65,38,29,39
4645.jpg,65,43,32,40
4646.jpg,65,36,32,38
4647.jpg,71,41,26,40
4648.jpg,68,33,36,39
4649.jpg,66,38,31,40
4650.jpg,68,29,34,38
4651.jpg,69,36,34,38
4652.jpg,66,36,30,40
4653.jpg,63,38,31,38
4654.jpg,66,37,32,36
4655.jpg,59,35,28,42
4656.jpg,64,39,30,40
4657.jpg,67,34,31,41
4658.jpg,64,36,27,38
4659.jpg,63,37,33,40
4660.jpg,67,38,31,37
4661.jpg,63,36,29,40
4662.jpg,68,43,36,40
4663.jpg,65,34,26,38
4664.jpg,65,44,32,42
4665.jpg,62,38,29,39
4666.jpg,68,37,29,35
4667.jpg,68,37,33,33
4668.jpg,66,37,29,40
4669.jpg,66,40,30,38
4670.jpg,64,41,28,40
4671.jpg,65,42,36,40
4672.jpg,64,36,29,38
4673.jpg,61,34,34,34
4674.jpg,74,40,33,37
4675.jpg,68,37,30,38
4676.jpg,70,40,32,38
4677.jpg,68,46,36,33
4678.jpg,52,44,27,43
4679.jpg,66,30,27,36
4680.jpg,68,34,32,38
4681.jpg,53,42,24,38
4682.jpg,62,32,26,40
4683.jpg,68,43,32,36
4684.jpg,61,31,28,41
4685.jpg,68,38,33,36
4686.jpg,65,41,38,38
4687.jpg,66,36,33,41
4688.jpg,63,40,32,38
4689.jpg,60,34,31,38
4690.jpg,60,35,22,36
4691.jpg,69,35,30,41
4692.jpg,66,37,30,40
4693.jpg,68,37,29,36
4694.jpg,71,48,37,37
4695.jpg,65,40,33,39
4696.jpg,67,36,29,37
4697.jpg,65,34,26,39
4698.jpg,65,34,31,31
4699.jpg,66,43,35,40
4700.jpg,64,38,31,36
4701.jpg,43,40,14,36
4702.jpg,66,37,32,35
4703.jpg,61,37,30,38
4704.jpg,65,40,33,44
4705.jpg,67,45,36,42
4706.jpg,68,39,31,38
4707.jpg,60,35,31,44
4708.jpg,68,38,30,41
4709.jpg,68,36,29,43
4710.jpg,63,38,32,38
4711.jpg,67,38,31,39
4712.jpg,68,38,31,41
4713.jpg,67,38,28,42
4714.jpg,67,38,31,39
