filename,cell_type,xmin,xmax,ymin,ymax
234.jpg,RBC,391,479,319,420
234.jpg,RBC,141,241,104,212
235.jpg,WBC,242,457,117,332
235.jpg,RBC,140,249,308,415
235.jpg,RBC,96,205,362,469
235.jpg,RBC,1,89,323,430
235.jpg,RBC,79,212,212,317
235.jpg,RBC,105,238,108,213
235.jpg,RBC,463,596,104,209
235.jpg,RBC,526,640,95,189
235.jpg,RBC,529,640,204,318
235.jpg,RBC,464,575,312,426
235.jpg,RBC,332,457,314,428
235.jpg,RBC,255,380,322,436
235.jpg,RBC,264,387,392,480
235.jpg,RBC,12,123,106,207
235.jpg,RBC,538,639,1,85
235.jpg,Platelets,428,473,11,50
235.jpg,Platelets,489,534,46,85
235.jpg,Platelets,48,93,206,245
236.jpg,RBC,430,514,82,162
236.jpg,RBC,474,559,1,70
236.jpg,RBC,406,494,1,60
236.jpg,RBC,413,507,166,265
236.jpg,RBC,342,429,25,110
236.jpg,RBC,33,123,158,258
236.jpg,RBC,178,286,177,286
236.jpg,RBC,88,188,277,381
236.jpg,RBC,61,157,341,435
236.jpg,RBC,83,190,16,117
236.jpg,RBC,521,637,379,480
236.jpg,RBC,490,591,113,215
236.jpg,RBC,496,578,245,343
236.jpg,RBC,494,576,243,341
236.jpg,Platelets,174,217,393,441
236.jpg,WBC,259,492,259,464
237.jpg,RBC,159,258,300,399
237.jpg,RBC,480,584,297,379
237.jpg,RBC,130,238,183,286
237.jpg,RBC,210,326,196,324
237.jpg,RBC,376,489,305,403
237.jpg,RBC,136,238,55,143
237.jpg,RBC,359,483,1,97
237.jpg,WBC,360,571,124,317
237.jpg,WBC,418,640,382,479
238.jpg,RBC,371,481,278,380
238.jpg,RBC,538,636,167,262
238.jpg,RBC,497,599,61,159
238.jpg,RBC,105,191,221,322
238.jpg,RBC,225,310,349,434
238.jpg,RBC,66,152,266,357
238.jpg,RBC,1,92,1,72
238.jpg,RBC,31,114,152,235
238.jpg,RBC,377,466,153,244
238.jpg,RBC,256,380,28,137
238.jpg,RBC,63,155,43,154
238.jpg,RBC,418,517,64,166
238.jpg,RBC,307,396,363,454
238.jpg,WBC,178,360,130,311
238.jpg,Platelets,29,72,414,449
239.jpg,RBC,259,383,64,166
239.jpg,RBC,168,279,290,398
239.jpg,RBC,278,370,188,299
239.jpg,RBC,453,560,77,182
239.jpg,RBC,365,460,163,269
239.jpg,RBC,82,177,7,113
239.jpg,RBC,1,72,237,366
239.jpg,RBC,536,637,160,277
239.jpg,RBC,321,407,289,383
239.jpg,RBC,46,158,401,480
239.jpg,WBC,374,605,277,480
240.jpg,RBC,135,265,331,453
240.jpg,RBC,379,509,118,240
240.jpg,RBC,496,626,74,196
240.jpg,RBC,537,640,218,322
240.jpg,RBC,505,614,322,434
240.jpg,RBC,400,509,363,475
240.jpg,RBC,286,395,365,477
240.jpg,RBC,258,397,281,381
240.jpg,RBC,1,119,139,261
240.jpg,RBC,111,231,241,332
240.jpg,RBC,298,392,20,122
240.jpg,RBC,11,128,52,159
240.jpg,RBC,191,292,1,78
240.jpg,RBC,414,515,1,78
240.jpg,WBC,128,410,67,296
241.jpg,RBC,67,163,359,452
241.jpg,RBC,339,435,387,480
241.jpg,RBC,407,520,328,422
241.jpg,RBC,444,544,229,321
241.jpg,RBC,420,522,126,223
241.jpg,RBC,352,440,202,302
241.jpg,RBC,119,228,104,199
241.jpg,RBC,287,402,74,188
241.jpg,RBC,47,158,12,123
241.jpg,RBC,185,308,1,111
241.jpg,RBC,43,152,179,274
241.jpg,RBC,1,109,218,313
241.jpg,RBC,208,321,166,270
241.jpg,RBC,479,594,21,135
241.jpg,RBC,529,634,147,254
241.jpg,RBC,525,630,373,480
241.jpg,RBC,552,640,251,352
241.jpg,RBC,305,407,1,79
241.jpg,WBC,153,370,263,474
242.jpg,RBC,256,373,16,118
242.jpg,RBC,412,506,37,136
242.jpg,RBC,115,208,10,99
242.jpg,RBC,515,632,144,285
242.jpg,RBC,373,484,237,344
242.jpg,RBC,502,613,45,152
242.jpg,RBC,45,144,94,198
242.jpg,RBC,465,576,315,422
242.jpg,RBC,161,272,302,409
242.jpg,RBC,322,433,331,438
242.jpg,RBC,114,236,392,480
242.jpg,RBC,482,603,414,480
242.jpg,WBC,181,396,115,326
242.jpg,Platelets,480,526,208,252
243.jpg,WBC,1,143,191,333
243.jpg,RBC,123,230,249,370
243.jpg,RBC,149,229,113,219
243.jpg,RBC,198,278,117,223
243.jpg,RBC,195,264,58,144
243.jpg,RBC,291,383,270,377
243.jpg,RBC,324,429,402,480
243.jpg,RBC,359,464,402,480
243.jpg,RBC,375,472,239,340
243.jpg,RBC,457,554,191,292
243.jpg,RBC,299,415,174,277
243.jpg,RBC,458,556,387,480
243.jpg,RBC,1,75,322,425
243.jpg,RBC,1,67,63,191
243.jpg,RBC,297,428,1,81
243.jpg,RBC,500,597,238,339
243.jpg,RBC,485,582,281,382
243.jpg,RBC,473,570,338,439
243.jpg,RBC,572,640,356,455
243.jpg,RBC,525,640,7,148
243.jpg,RBC,445,558,35,159
243.jpg,Platelets,347,389,91,137
243.jpg,Platelets,405,447,86,132
243.jpg,Platelets,301,343,23,69
243.jpg,RBC,286,396,123,229
244.jpg,RBC,439,550,279,372
244.jpg,RBC,464,577,117,227
244.jpg,RBC,414,507,44,148
244.jpg,RBC,321,430,213,337
244.jpg,RBC,246,350,329,429
244.jpg,RBC,345,473,357,465
244.jpg,RBC,200,316,395,480
244.jpg,RBC,323,425,41,128
244.jpg,RBC,359,461,110,197
244.jpg,WBC,106,279,115,273
244.jpg,Platelets,550,592,441,480
244.jpg,Platelets,101,143,240,286
245.jpg,RBC,4,119,354,452
245.jpg,RBC,29,162,233,372
245.jpg,RBC,39,153,174,267
245.jpg,RBC,138,206,168,298
245.jpg,RBC,22,105,1,79
245.jpg,RBC,260,363,46,157
245.jpg,RBC,383,470,15,100
245.jpg,RBC,169,278,104,191
245.jpg,RBC,194,313,227,315
245.jpg,RBC,160,275,318,432
245.jpg,RBC,231,346,320,434
245.jpg,RBC,356,471,301,428
245.jpg,RBC,94,171,42,174
245.jpg,RBC,3,106,88,179
245.jpg,RBC,131,229,3,113
245.jpg,RBC,545,640,167,304
245.jpg,RBC,457,577,420,480
245.jpg,Platelets,460,500,347,393
245.jpg,WBC,307,536,128,329
246.jpg,RBC,262,366,151,245
246.jpg,RBC,169,273,23,117
246.jpg,RBC,496,584,178,248
246.jpg,RBC,533,640,285,389
246.jpg,RBC,84,193,366,442
246.jpg,RBC,10,99,66,184
246.jpg,RBC,365,485,151,268
246.jpg,RBC,299,404,265,369
246.jpg,RBC,573,640,1,70
246.jpg,RBC,377,473,393,476
246.jpg,RBC,11,102,324,410
246.jpg,WBC,62,236,204,359
246.jpg,WBC,257,288,430,457
247.jpg,WBC,127,344,40,226
247.jpg,RBC,317,424,93,195
247.jpg,RBC,379,471,146,234
247.jpg,RBC,504,614,210,302
247.jpg,RBC,417,553,248,369
247.jpg,RBC,514,615,13,136
247.jpg,RBC,417,520,1,88
247.jpg,RBC,1,79,126,240
247.jpg,RBC,47,158,202,317
247.jpg,RBC,314,424,284,377
247.jpg,RBC,365,484,350,451
247.jpg,RBC,1,86,347,434
247.jpg,RBC,49,183,396,480
247.jpg,RBC,514,595,385,477
247.jpg,RBC,56,151,66,211
247.jpg,RBC,213,333,253,368
247.jpg,Platelets,335,370,268,299
248.jpg,RBC,148,234,160,247
248.jpg,RBC,110,216,145,228
248.jpg,RBC,81,194,232,337
248.jpg,RBC,456,565,146,261
248.jpg,RBC,254,363,344,459
248.jpg,RBC,407,516,178,293
248.jpg,RBC,305,413,310,405
248.jpg,RBC,522,639,1,86
248.jpg,RBC,492,600,261,376
248.jpg,RBC,387,506,266,402
248.jpg,RBC,135,245,338,439
248.jpg,RBC,61,171,341,442
248.jpg,RBC,1,59,88,181
248.jpg,WBC,191,396,25,221
249.jpg,RBC,474,596,110,231
249.jpg,RBC,429,537,259,382
249.jpg,RBC,121,214,141,245
249.jpg,RBC,295,388,25,129
249.jpg,RBC,471,572,1,102
249.jpg,RBC,1,101,285,387
249.jpg,RBC,163,264,236,338
249.jpg,RBC,101,214,313,411
249.jpg,RBC,213,326,321,419
249.jpg,RBC,543,640,286,386
249.jpg,RBC,398,495,59,159
249.jpg,RBC,106,198,387,461
249.jpg,RBC,2,129,20,120
249.jpg,RBC,213,283,98,231
249.jpg,RBC,347,449,357,460
249.jpg,RBC,16,118,174,277
249.jpg,RBC,539,640,402,480
249.jpg,Platelets,437,492,426,479
249.jpg,Platelets,302,337,400,423
249.jpg,WBC,235,477,138,355
250.jpg,WBC,302,481,1,166
250.jpg,RBC,167,307,100,197
250.jpg,RBC,210,319,1,64
250.jpg,RBC,561,639,74,183
250.jpg,RBC,130,230,26,125
250.jpg,RBC,74,164,189,277
250.jpg,RBC,304,394,162,250
250.jpg,RBC,363,453,163,251
250.jpg,RBC,410,500,152,240
250.jpg,RBC,430,520,131,219
250.jpg,RBC,483,573,109,197
250.jpg,RBC,541,631,276,364
250.jpg,RBC,572,640,181,287
250.jpg,RBC,286,375,424,480
250.jpg,RBC,308,421,240,325
250.jpg,RBC,189,278,345,423
250.jpg,RBC,1,89,213,340
250.jpg,RBC,67,182,324,447
250.jpg,RBC,17,131,45,168
250.jpg,RBC,21,114,1,86
250.jpg,RBC,243,333,189,277
250.jpg,RBC,241,331,259,347
251.jpg,RBC,298,416,22,130
251.jpg,RBC,331,449,310,418
251.jpg,RBC,263,347,150,231
251.jpg,RBC,204,301,1,105
251.jpg,RBC,11,94,89,177
251.jpg,RBC,106,189,208,296
251.jpg,RBC,10,93,318,406
251.jpg,RBC,527,610,124,212
251.jpg,RBC,528,639,260,371
251.jpg,RBC,428,552,368,480
251.jpg,RBC,44,134,149,234
251.jpg,RBC,102,196,40,122
251.jpg,Platelets,347,391,206,243
251.jpg,WBC,157,309,282,435
252.jpg,RBC,405,503,331,429
252.jpg,RBC,352,455,207,312
252.jpg,RBC,332,410,90,193
252.jpg,RBC,528,618,156,254
252.jpg,RBC,509,599,317,415
252.jpg,RBC,52,161,395,480
252.jpg,RBC,176,277,132,213
252.jpg,RBC,549,640,49,150
252.jpg,RBC,473,576,249,354
252.jpg,WBC,120,315,215,436
253.jpg,RBC,94,201,247,335
253.jpg,RBC,35,142,392,480
253.jpg,RBC,252,359,25,114
253.jpg,RBC,466,577,325,446
253.jpg,RBC,377,488,60,182
253.jpg,RBC,397,504,400,480
253.jpg,RBC,66,162,139,216
253.jpg,RBC,96,209,23,136
253.jpg,RBC,470,560,95,212
253.jpg,RBC,125,219,133,217
253.jpg,RBC,1,82,268,392
253.jpg,WBC,160,397,225,447
254.jpg,RBC,422,536,191,291
254.jpg,RBC,53,192,141,262
254.jpg,RBC,354,480,277,393
254.jpg,RBC,223,349,230,346
254.jpg,RBC,514,615,358,455
254.jpg,RBC,246,344,1,86
254.jpg,RBC,100,198,49,135
254.jpg,RBC,92,190,290,376
254.jpg,RBC,394,469,388,469
254.jpg,WBC,160,334,76,220
255.jpg,RBC,77,177,250,343
255.jpg,RBC,183,270,297,391
255.jpg,RBC,259,356,294,400
255.jpg,RBC,434,541,292,392
255.jpg,RBC,520,628,273,389
255.jpg,RBC,42,143,383,473
255.jpg,RBC,101,211,113,233
255.jpg,RBC,2,103,112,202
255.jpg,RBC,333,436,199,301
255.jpg,RBC,429,531,160,247
255.jpg,RBC,534,636,37,124
255.jpg,RBC,38,149,11,112
255.jpg,Platelets,377,421,425,470
255.jpg,WBC,211,420,1,167
255.jpg,Platelets,52,92,1,34
256.jpg,RBC,146,241,267,371
256.jpg,RBC,44,152,253,359
256.jpg,RBC,149,257,124,230
256.jpg,RBC,440,550,296,414
256.jpg,RBC,269,379,104,222
256.jpg,RBC,530,639,107,200
256.jpg,RBC,518,627,173,283
256.jpg,RBC,531,640,31,130
256.jpg,RBC,269,376,6,108
256.jpg,WBC,228,445,204,433
257.jpg,RBC,455,562,106,209
257.jpg,RBC,490,597,249,352
257.jpg,RBC,543,640,165,269
257.jpg,RBC,568,640,323,428
257.jpg,RBC,310,427,365,471
257.jpg,RBC,298,418,46,157
257.jpg,RBC,203,301,24,141
257.jpg,RBC,394,491,1,107
257.jpg,RBC,1,77,153,259
257.jpg,RBC,1,67,379,480
257.jpg,RBC,1,91,1,75
257.jpg,RBC,95,210,1,93
257.jpg,RBC,37,152,317,410
257.jpg,WBC,188,398,161,368
257.jpg,Platelets,287,316,406,444
258.jpg,WBC,255,430,1,160
258.jpg,RBC,224,316,177,272
258.jpg,RBC,328,431,290,391
258.jpg,RBC,203,306,308,409
258.jpg,RBC,1,107,281,404
258.jpg,RBC,143,250,118,241
258.jpg,RBC,1,70,98,217
258.jpg,RBC,1,82,185,272
258.jpg,RBC,89,171,243,330
258.jpg,RBC,129,246,409,480
258.jpg,RBC,166,269,221,322
258.jpg,RBC,119,220,1,68
258.jpg,RBC,192,272,1,60
258.jpg,RBC,387,491,167,266
258.jpg,RBC,441,505,195,267
258.jpg,RBC,553,639,181,285
258.jpg,RBC,534,620,228,332
258.jpg,RBC,553,639,362,480
258.jpg,RBC,553,640,1,104
258.jpg,RBC,462,583,58,190
258.jpg,RBC,385,501,75,181
258.jpg,RBC,266,388,328,450
259.jpg,RBC,335,466,54,163
259.jpg,RBC,403,517,170,274
259.jpg,RBC,485,598,201,284
259.jpg,RBC,348,441,372,480
259.jpg,RBC,18,111,276,384
259.jpg,RBC,101,206,12,117
259.jpg,Platelets,1,27,113,149
259.jpg,WBC,211,389,172,324
259.jpg,Platelets,569,606,422,455
260.jpg,RBC,514,633,187,293
260.jpg,RBC,381,486,53,191
260.jpg,RBC,222,354,16,137
260.jpg,RBC,51,126,140,221
260.jpg,RBC,1,63,100,208
260.jpg,RBC,406,518,208,313
260.jpg,Platelets,100,131,415,445
260.jpg,WBC,190,434,211,434
260.jpg,Platelets,577,618,417,455
261.jpg,WBC,68,286,315,480
261.jpg,RBC,346,446,361,454
261.jpg,RBC,53,146,179,299
261.jpg,RBC,449,536,400,480
261.jpg,RBC,461,548,132,212
261.jpg,RBC,454,541,295,375
261.jpg,RBC,417,508,283,383
261.jpg,RBC,278,369,342,451
261.jpg,RBC,545,636,62,159
261.jpg,RBC,485,576,91,188
261.jpg,RBC,376,438,171,253
261.jpg,RBC,329,395,177,271
261.jpg,RBC,291,407,59,168
261.jpg,RBC,299,404,1,68
261.jpg,RBC,346,449,26,138
261.jpg,RBC,134,241,1,95
261.jpg,RBC,1,98,38,164
261.jpg,RBC,165,257,160,264
261.jpg,RBC,464,566,209,319
262.jpg,RBC,47,146,204,313
262.jpg,RBC,256,367,154,263
262.jpg,RBC,285,400,384,480
262.jpg,RBC,169,289,384,480
262.jpg,RBC,396,522,384,479
262.jpg,RBC,156,272,55,157
262.jpg,RBC,1,102,1,99
262.jpg,RBC,454,537,304,390
262.jpg,WBC,326,558,1,243
263.jpg,RBC,8,120,209,298
263.jpg,RBC,137,244,307,414
263.jpg,RBC,56,140,266,406
263.jpg,RBC,347,465,257,361
263.jpg,RBC,257,366,328,411
263.jpg,RBC,244,332,176,313
263.jpg,RBC,313,420,162,269
263.jpg,RBC,516,633,256,363
263.jpg,RBC,519,636,102,209
263.jpg,RBC,244,363,407,480
263.jpg,RBC,130,254,207,293
263.jpg,RBC,50,173,69,174
263.jpg,RBC,407,495,215,298
263.jpg,RBC,476,564,1,66
263.jpg,RBC,363,459,354,480
263.jpg,Platelets,486,535,62,102
263.jpg,WBC,193,413,1,186
264.jpg,RBC,98,197,203,294
264.jpg,RBC,172,271,184,275
264.jpg,RBC,485,584,296,395
264.jpg,RBC,534,633,138,237
264.jpg,RBC,447,563,381,478
264.jpg,RBC,316,432,98,195
264.jpg,RBC,567,640,337,463
264.jpg,WBC,78,323,275,480
264.jpg,Platelets,326,367,186,217
264.jpg,Platelets,339,374,213,253
264.jpg,Platelets,370,406,212,247
264.jpg,Platelets,269,309,294,328
265.jpg,RBC,64,139,279,415
265.jpg,RBC,118,232,120,219
265.jpg,RBC,1,92,178,277
265.jpg,RBC,213,316,304,404
265.jpg,RBC,215,313,391,480
265.jpg,RBC,454,557,241,335
265.jpg,RBC,308,421,178,273
265.jpg,RBC,284,392,47,159
265.jpg,RBC,470,574,1,68
265.jpg,RBC,391,489,44,139
265.jpg,RBC,387,480,136,253
265.jpg,RBC,542,626,271,363
265.jpg,RBC,9,105,28,135
265.jpg,RBC,103,201,1,95
265.jpg,RBC,198,285,1,81
265.jpg,Platelets,1,21,281,316
265.jpg,Platelets,383,424,254,284
265.jpg,WBC,310,569,319,480
266.jpg,RBC,27,146,135,245
266.jpg,RBC,192,307,228,368
266.jpg,RBC,67,186,24,134
266.jpg,RBC,282,381,168,281
266.jpg,RBC,271,372,338,448
266.jpg,RBC,67,178,246,345
266.jpg,RBC,63,174,307,406
266.jpg,RBC,336,445,1,81
266.jpg,RBC,493,591,105,199
266.jpg,RBC,433,507,50,139
266.jpg,RBC,476,555,1,95
266.jpg,RBC,555,640,19,123
266.jpg,RBC,280,383,68,159
266.jpg,RBC,370,490,143,228
266.jpg,Platelets,229,278,411,452
266.jpg,Platelets,140,183,210,251
266.jpg,Platelets,262,300,6,48
266.jpg,Platelets,419,456,119,155
266.jpg,WBC,330,566,211,436
267.jpg,RBC,109,225,196,295
267.jpg,RBC,176,277,296,400
267.jpg,RBC,116,208,309,399
267.jpg,RBC,187,302,1,108
267.jpg,RBC,451,553,350,454
267.jpg,RBC,456,563,173,284
267.jpg,RBC,439,545,225,327
267.jpg,RBC,261,371,129,224
267.jpg,RBC,560,640,72,190
267.jpg,RBC,538,639,1,69
267.jpg,RBC,450,551,1,69
267.jpg,RBC,327,428,1,92
267.jpg,RBC,421,520,64,161
267.jpg,RBC,228,327,109,206
267.jpg,RBC,72,171,45,142
267.jpg,RBC,17,124,245,356
267.jpg,RBC,255,356,233,305
267.jpg,RBC,552,640,233,337
267.jpg,WBC,319,476,297,453
268.jpg,WBC,107,295,97,267
268.jpg,RBC,41,126,158,280
268.jpg,RBC,410,513,315,430
268.jpg,RBC,524,627,332,447
268.jpg,RBC,461,564,348,463
268.jpg,RBC,227,343,398,480
268.jpg,RBC,133,249,398,480
268.jpg,RBC,125,241,366,448
268.jpg,RBC,373,476,150,243
268.jpg,RBC,492,595,196,289
268.jpg,RBC,297,428,201,315
268.jpg,RBC,532,615,48,142
268.jpg,RBC,1,56,122,255
268.jpg,RBC,88,237,1,93
268.jpg,RBC,231,317,251,336
268.jpg,RBC,164,270,284,376
268.jpg,RBC,320,423,133,226
269.jpg,RBC,451,544,271,365
269.jpg,RBC,453,546,340,434
269.jpg,RBC,205,302,369,480
269.jpg,RBC,270,367,319,430
269.jpg,RBC,164,245,173,279
269.jpg,RBC,206,309,52,179
269.jpg,RBC,61,160,131,236
269.jpg,RBC,555,640,172,274
269.jpg,RBC,37,144,303,403
269.jpg,RBC,502,610,57,157
269.jpg,RBC,381,489,2,102
269.jpg,RBC,103,193,25,113
269.jpg,RBC,1,89,32,120
269.jpg,RBC,247,352,248,336
269.jpg,RBC,1,80,138,238
269.jpg,RBC,106,182,228,319
269.jpg,WBC,268,554,91,286
270.jpg,RBC,353,462,1,101
270.jpg,RBC,296,402,98,235
270.jpg,RBC,303,424,264,382
270.jpg,RBC,49,171,62,195
270.jpg,RBC,205,299,21,117
270.jpg,RBC,562,640,1,86
270.jpg,RBC,173,292,171,285
270.jpg,RBC,540,640,269,360
270.jpg,RBC,514,633,342,439
270.jpg,RBC,304,383,384,480
270.jpg,RBC,574,640,158,278
270.jpg,RBC,1,69,337,455
270.jpg,RBC,1,70,132,224
270.jpg,RBC,256,350,11,107
270.jpg,WBC,423,572,76,213
271.jpg,RBC,518,611,168,268
271.jpg,RBC,426,551,87,198
271.jpg,RBC,502,611,298,411
271.jpg,RBC,250,371,245,357
271.jpg,RBC,58,170,104,215
271.jpg,RBC,378,504,258,368
271.jpg,RBC,228,320,126,217
271.jpg,RBC,169,261,79,170
271.jpg,RBC,2,93,1,83
271.jpg,RBC,16,121,229,313
271.jpg,RBC,7,115,263,367
271.jpg,RBC,349,456,127,286
271.jpg,RBC,438,563,1,77
271.jpg,RBC,227,310,71,150
271.jpg,Platelets,413,456,396,433
271.jpg,Platelets,334,377,210,248
271.jpg,Platelets,180,213,169,217
271.jpg,Platelets,78,122,15,51
271.jpg,WBC,78,306,293,480
272.jpg,RBC,242,347,222,325
272.jpg,RBC,464,556,43,137
272.jpg,RBC,531,631,186,288
272.jpg,RBC,23,124,88,195
272.jpg,RBC,377,478,234,341
272.jpg,RBC,59,160,196,303
272.jpg,RBC,289,393,1,86
272.jpg,RBC,152,256,274,360
272.jpg,RBC,320,429,387,480
272.jpg,RBC,190,322,412,480
272.jpg,RBC,64,170,365,480
272.jpg,WBC,107,324,34,234
272.jpg,WBC,306,460,102,246
272.jpg,Platelets,604,637,385,417
273.jpg,RBC,278,366,196,291
273.jpg,RBC,359,447,239,334
273.jpg,RBC,523,611,110,205
273.jpg,RBC,447,568,198,309
273.jpg,RBC,183,304,95,206
273.jpg,RBC,164,268,201,307
273.jpg,RBC,191,295,1,105
273.jpg,RBC,90,194,171,277
273.jpg,RBC,496,600,304,410
273.jpg,RBC,271,375,338,444
273.jpg,RBC,157,261,370,476
273.jpg,RBC,1,104,311,417
273.jpg,RBC,104,208,285,391
273.jpg,WBC,305,521,13,214
273.jpg,Platelets,592,630,277,314
274.jpg,RBC,10,94,163,258
274.jpg,RBC,243,346,200,327
274.jpg,RBC,477,580,123,250
274.jpg,RBC,416,527,316,441
274.jpg,RBC,385,480,155,256
274.jpg,RBC,391,486,26,127
274.jpg,RBC,1,87,312,412
274.jpg,RBC,566,640,71,171
274.jpg,WBC,134,304,92,209
274.jpg,Platelets,260,299,364,400
274.jpg,Platelets,472,511,255,291
275.jpg,RBC,307,424,247,357
275.jpg,RBC,401,531,44,158
275.jpg,RBC,162,279,51,166
275.jpg,RBC,56,171,93,213
275.jpg,RBC,47,169,191,313
275.jpg,RBC,119,245,326,419
275.jpg,RBC,228,348,153,267
275.jpg,RBC,152,284,225,326
275.jpg,RBC,436,539,170,269
275.jpg,RBC,296,421,1,73
275.jpg,RBC,491,580,150,277
275.jpg,WBC,239,470,356,480
276.jpg,RBC,164,297,261,364
276.jpg,RBC,15,148,66,169
276.jpg,RBC,13,132,234,333
276.jpg,RBC,239,354,3,107
276.jpg,RBC,542,640,109,214
276.jpg,RBC,441,539,293,398
276.jpg,RBC,273,383,198,309
276.jpg,RBC,148,277,129,251
276.jpg,RBC,363,466,69,160
276.jpg,RBC,382,469,190,296
276.jpg,WBC,250,487,343,480
276.jpg,Platelets,567,619,234,277
277.jpg,WBC,183,334,285,425
277.jpg,RBC,160,266,155,279
277.jpg,RBC,1,105,29,153
277.jpg,RBC,89,196,103,215
277.jpg,RBC,41,147,168,280
277.jpg,RBC,82,189,234,346
277.jpg,RBC,32,138,260,372
277.jpg,RBC,1,102,345,444
277.jpg,RBC,292,395,401,480
277.jpg,RBC,381,487,319,419
277.jpg,RBC,456,534,312,419
277.jpg,RBC,478,594,277,406
277.jpg,RBC,567,640,243,353
277.jpg,RBC,559,640,389,480
277.jpg,RBC,504,607,97,185
277.jpg,RBC,374,533,83,207
277.jpg,RBC,305,408,1,88
277.jpg,RBC,243,346,146,234
277.jpg,RBC,316,419,236,324
277.jpg,Platelets,146,182,337,382
277.jpg,Platelets,108,144,352,397
277.jpg,Platelets,171,207,413,458
277.jpg,RBC,83,201,1,77
278.jpg,RBC,275,370,289,408
278.jpg,RBC,392,488,304,382
278.jpg,RBC,11,125,251,352
278.jpg,RBC,128,224,307,421
278.jpg,RBC,7,119,333,442
278.jpg,RBC,159,270,137,243
278.jpg,RBC,502,620,242,344
278.jpg,RBC,401,520,378,470
278.jpg,RBC,242,348,113,234
278.jpg,RBC,1,98,80,178
278.jpg,RBC,1,111,169,273
278.jpg,RBC,111,228,49,147
278.jpg,RBC,388,499,43,117
278.jpg,RBC,496,599,29,150
278.jpg,RBC,237,342,412,480
278.jpg,RBC,300,397,1,85
278.jpg,RBC,69,163,1,85
278.jpg,WBC,324,522,107,303
278.jpg,Platelets,349,394,396,449
278.jpg,Platelets,589,640,129,194
279.jpg,RBC,18,124,350,456
279.jpg,RBC,511,617,209,315
279.jpg,RBC,518,624,317,423
279.jpg,RBC,385,491,43,149
279.jpg,RBC,303,409,64,170
279.jpg,RBC,90,196,147,253
279.jpg,WBC,188,387,165,366
279.jpg,Platelets,513,549,298,330
280.jpg,RBC,20,137,255,355
280.jpg,RBC,116,223,329,430
280.jpg,RBC,5,112,361,462
280.jpg,RBC,210,321,255,388
280.jpg,RBC,496,603,139,240
280.jpg,RBC,551,640,1,101
280.jpg,RBC,494,602,245,361
280.jpg,RBC,543,640,344,467
280.jpg,RBC,1,108,94,210
280.jpg,RBC,131,241,1,95
280.jpg,RBC,117,226,170,288
280.jpg,RBC,386,494,318,458
280.jpg,WBC,204,391,12,226
280.jpg,Platelets,349,400,194,246
280.jpg,Platelets,355,394,350,385
280.jpg,Platelets,454,494,451,480
281.jpg,RBC,421,538,185,289
281.jpg,RBC,149,266,207,311
281.jpg,RBC,86,169,143,231
281.jpg,RBC,98,209,17,137
281.jpg,RBC,1,107,1,109
281.jpg,RBC,10,125,250,362
281.jpg,RBC,1,115,367,480
281.jpg,RBC,129,227,324,423
281.jpg,RBC,290,407,211,315
281.jpg,RBC,485,602,1,104
281.jpg,RBC,368,482,1,79
281.jpg,RBC,436,538,332,436
281.jpg,RBC,567,640,299,404
281.jpg,RBC,265,390,102,220
281.jpg,WBC,218,443,303,480
281.jpg,Platelets,186,245,85,141
281.jpg,Platelets,206,258,1,54
281.jpg,Platelets,1,27,342,380
282.jpg,RBC,287,394,293,395
282.jpg,RBC,214,302,281,365
282.jpg,RBC,44,131,49,173
282.jpg,RBC,522,629,122,224
282.jpg,RBC,161,270,163,267
282.jpg,RBC,246,343,171,268
282.jpg,RBC,305,404,178,270
282.jpg,RBC,158,257,370,462
282.jpg,RBC,1,70,195,296
282.jpg,RBC,134,233,279,371
282.jpg,RBC,437,531,119,223
282.jpg,RBC,458,576,237,346
282.jpg,RBC,419,537,331,440
282.jpg,WBC,244,483,1,178
283.jpg,RBC,302,406,9,100
283.jpg,RBC,13,131,213,337
283.jpg,RBC,60,149,338,452
283.jpg,RBC,1,89,358,472
283.jpg,RBC,169,275,157,253
283.jpg,RBC,388,494,135,231
283.jpg,RBC,501,604,313,416
283.jpg,RBC,250,347,204,298
283.jpg,RBC,59,155,25,128
283.jpg,WBC,324,523,225,425
283.jpg,Platelets,607,640,132,165
283.jpg,Platelets,564,598,419,460
284.jpg,RBC,480,587,301,409
284.jpg,RBC,204,311,82,190
284.jpg,RBC,33,140,79,187
284.jpg,RBC,102,233,9,140
284.jpg,RBC,402,514,212,308
284.jpg,RBC,9,115,359,449
284.jpg,RBC,1,102,299,410
284.jpg,RBC,424,526,35,122
284.jpg,WBC,176,408,260,479
285.jpg,RBC,9,109,249,357
285.jpg,RBC,452,556,1,95
285.jpg,RBC,109,210,272,357
285.jpg,RBC,251,352,1,86
285.jpg,RBC,218,323,389,480
285.jpg,WBC,172,349,126,312
285.jpg,Platelets,546,584,82,118
286.jpg,RBC,81,194,18,115
286.jpg,RBC,43,144,259,351
286.jpg,RBC,347,448,355,447
286.jpg,RBC,97,198,362,454
286.jpg,RBC,195,297,167,277
286.jpg,RBC,399,501,232,342
286.jpg,RBC,536,638,274,384
286.jpg,RBC,559,640,136,245
286.jpg,RBC,66,153,136,241
286.jpg,RBC,266,368,181,291
286.jpg,RBC,254,356,268,378
286.jpg,RBC,225,328,358,457
286.jpg,WBC,285,509,30,238
286.jpg,Platelets,477,523,411,440
